idx,Question_no,Set_no,idx1,idx2,idx3,idx4
796,Q397,2,334,547,990,1334
797,Q398,2,839,811,233,1548
798,Q399,2,21,933,357,1217
799,Q400,2,422,989,657,1295
800,Q1,3,712,265,790,1319
801,Q2,3,236,699,1026,1255
802,Q3,3,950,259,1024,1208
803,Q4,3,383,272,852,1362
804,Q5,3,541,976,610,1521
805,Q6,3,1005,105,1019,1326
806,Q7,3,1195,1007,479,1487
807,Q8,3,456,677,913,1518
808,Q9,3,843,736,958,1489
809,Q10,3,469,1073,137,1275
810,Q11,3,618,114,250,1297
811,Q12,3,844,580,940,1244
812,Q13,3,377,1127,908,1337
813,Q14,3,1099,347,248,1546
814,Q15,3,82,538,1152,1562
815,Q16,3,741,1032,119,1207
816,Q17,3,1171,283,562,1338
817,Q18,3,371,941,608,1593
818,Q19,3,763,87,170,1574
819,Q20,3,1070,737,616,1382
820,Q21,3,1133,83,1130,1294
821,Q22,3,897,206,56,1488
822,Q23,3,955,230,199,1412
823,Q24,3,896,813,519,1380
824,Q25,3,631,994,305,1344
825,Q26,3,1065,1151,52,1544
826,Q27,3,915,361,528,1367
827,Q28,3,814,280,214,1273
828,Q29,3,954,598,569,1392
829,Q30,3,289,1153,548,1556
830,Q31,3,518,1011,888,1430
831,Q32,3,690,356,565,1559
832,Q33,3,595,622,425,1481
833,Q34,3,781,526,606,1308
834,Q35,3,759,1066,871,1553
835,Q36,3,181,996,1148,1493
836,Q37,3,667,1167,1182,1576
837,Q38,3,8,153,81,1413
838,Q39,3,1191,90,703,1498
839,Q40,3,4,558,865,1342
840,Q41,3,197,102,319,1353
841,Q42,3,626,731,601,1296
842,Q43,3,1140,86,1031,1597
843,Q44,3,823,1064,1103,1231
844,Q45,3,207,290,157,1470
845,Q46,3,1087,93,76,1423
846,Q47,3,728,1177,123,1302
847,Q48,3,378,782,868,1570
848,Q49,3,294,743,304,1300
849,Q50,3,110,623,1129,1410
850,Q51,3,448,890,146,1522
851,Q52,3,1039,568,145,1267
852,Q53,3,138,182,393,1561
853,Q54,3,177,131,506,1533
854,Q55,3,1071,252,1165,1461
855,Q56,3,167,391,905,1475
856,Q57,3,630,1111,981,1436
857,Q58,3,685,45,732,1281
858,Q59,3,876,504,539,1314
859,Q60,3,402,477,835,1447
860,Q61,3,642,650,797,1209
861,Q62,3,705,1199,501,1572
862,Q63,3,802,278,673,1465
863,Q64,3,594,904,166,1287
864,Q65,3,251,453,490,1359
865,Q66,3,805,308,726,1259
866,Q67,3,130,245,426,1428
867,Q68,3,588,473,461,1406
868,Q69,3,1092,1117,632,1224
869,Q70,3,847,899,647,1318
870,Q71,3,912,872,923,1271
871,Q72,3,133,682,79,1404
872,Q73,3,1075,788,24,1200
873,Q74,3,460,1163,666,1595
874,Q75,3,366,148,1049,1525
875,Q76,3,316,1100,53,1265
876,Q77,3,831,190,339,1432
877,Q78,3,372,860,329,1538
878,Q79,3,351,628,1146,1366
879,Q80,3,746,600,578,1242
880,Q81,3,530,215,845,1391
881,Q82,3,552,803,1022,1460
882,Q83,3,529,678,410,1303
883,Q84,3,970,471,977,1451
884,Q85,3,209,505,564,1383
885,Q86,3,948,1079,700,1263
886,Q87,3,150,979,1118,1361
887,Q88,3,286,643,573,1515
888,Q89,3,67,992,0,1471
889,Q90,3,771,301,919,1588
890,Q91,3,829,583,1052,1234
891,Q92,3,125,867,15,1246
892,Q93,3,112,1072,624,1444
893,Q94,3,115,749,1136,1589
894,Q95,3,708,727,333,1233
895,Q96,3,963,288,1054,1371
896,Q97,3,152,780,12,1379
897,Q98,3,587,725,1145,1324
898,Q99,3,1023,939,889,1480
899,Q100,3,459,701,974,1288
900,Q101,3,973,577,1164,1443
901,Q102,3,399,189,786,1395
902,Q103,3,754,952,819,1219
903,Q104,3,816,1131,174,1389
904,Q105,3,389,1150,346,1495
905,Q106,3,841,815,540,1310
906,Q107,3,46,1198,680,1343
907,Q108,3,211,875,488,1599
908,Q109,3,78,609,765,1500
909,Q110,3,886,397,332,1276
910,Q111,3,582,1172,161,1566
911,Q112,3,761,16,1030,1223
912,Q113,3,855,440,323,1509
913,Q114,3,369,1128,122,1550
914,Q115,3,513,512,572,1321
915,Q116,3,1119,447,599,1571
916,Q117,3,235,475,331,1327
917,Q118,3,224,375,264,1352
918,Q119,3,14,1025,770,1483
919,Q120,3,223,1135,266,1394
920,Q121,3,686,277,924,1425
921,Q122,3,1159,777,758,1415
922,Q123,3,877,409,903,1250
923,Q124,3,664,352,544,1252
924,Q125,3,968,1016,1040,1335
925,Q126,3,848,648,966,1441
926,Q127,3,1086,784,750,1293
927,Q128,3,898,1196,640,1468
928,Q129,3,1095,791,427,1438
929,Q130,3,108,1044,639,1514
930,Q131,3,111,117,636,1320
931,Q132,3,330,176,534,1272
932,Q133,3,687,7,431,1384
933,Q134,3,951,373,219,1317
934,Q135,3,918,980,1029,1405
935,Q136,3,314,555,217,1346
936,Q137,3,661,652,507,1307
937,Q138,3,723,1036,1081,1305
938,Q139,3,916,341,570,1278
939,Q140,3,497,619,1003,1507
940,Q141,3,662,1084,84,1311
941,Q142,3,612,1013,354,1237
942,Q143,3,1134,511,516,1531
943,Q144,3,492,960,405,1214
944,Q145,3,1156,659,999,1490
945,Q146,3,80,1173,97,1330
946,Q147,3,368,220,567,1262
947,Q148,3,404,734,100,1445
948,Q149,3,627,201,310,1241
949,Q150,3,1160,822,344,1591
950,Q151,3,72,421,218,1289
951,Q152,3,38,592,315,1374
952,Q153,3,345,833,75,1351
953,Q154,3,946,645,438,1357
954,Q155,3,337,1012,602,1217
955,Q156,3,483,931,1155,1421
956,Q157,3,63,1174,1076,1239
957,Q158,3,533,927,991,1213
958,Q159,3,470,1067,698,1543
959,Q160,3,1110,774,49,1349
960,Q161,3,768,298,363,1347
961,Q162,3,1178,318,1085,1332
962,Q163,3,325,674,832,1236
963,Q164,3,789,509,466,1530
964,Q165,3,17,691,854,1532
965,Q166,3,1045,767,468,1586
966,Q167,3,536,959,281,1462
967,Q168,3,234,818,676,1565
968,Q169,3,257,385,151,1534
969,Q170,3,983,715,1002,1567
970,Q171,3,2,611,1006,1345
971,Q172,3,902,229,414,1557
972,Q173,3,279,297,820,1350
973,Q174,3,1107,322,579,1333
974,Q175,3,446,474,23,1286
975,Q176,3,514,997,613,1551
976,Q177,3,136,205,32,1578
977,Q178,3,401,787,1154,1268
978,Q179,3,753,515,827,1427
979,Q180,3,73,455,149,1535
980,Q181,3,629,1057,362,1453
981,Q182,3,487,282,794,1499
982,Q183,3,1009,370,64,1315
983,Q184,3,967,1179,745,1253
984,Q185,3,193,1033,101,1378
985,Q186,3,893,61,721,1260
986,Q187,3,384,527,863,1434
987,Q188,3,1181,772,798,1536
988,Q189,3,1120,68,1004,1454
989,Q190,3,1014,947,969,1240
990,Q191,3,838,1050,900,1261
991,Q192,3,1115,693,929,1431
992,Q193,3,178,392,883,1580
993,Q194,3,1101,551,69,1508
994,Q195,3,696,840,411,1506
995,Q196,3,263,756,212,1568
996,Q197,3,812,142,508,1292
997,Q198,3,925,683,348,1229
998,Q199,3,262,964,938,1503
999,Q200,3,134,692,255,1598
1000,Q201,3,274,1043,984,1370
1001,Q202,3,437,740,945,1369
1002,Q203,3,299,615,21,1450
1003,Q204,3,113,1197,637,1528
1004,Q205,3,869,783,747,1527
1005,Q206,3,398,1074,566,1225
1006,Q207,3,1091,729,240,1368
1007,Q208,3,387,1126,1185,1211
1008,Q209,3,982,1147,775,1516
1009,Q210,3,326,89,187,1396
1010,Q211,3,998,1,175,1312
1011,Q212,3,751,679,88,1212
1012,Q213,3,593,909,1108,1238
1013,Q214,3,3,995,873,1388
1014,Q215,3,646,39,226,1220
1015,Q216,3,498,1042,850,1215
1016,Q217,3,882,489,74,1492
1017,Q218,3,180,334,238,1491
1018,Q219,3,730,1035,376,1517
1019,Q220,3,200,109,603,1560
1020,Q221,3,1097,1090,985,1510
1021,Q222,3,670,809,510,1426
1022,Q223,3,672,120,1078,1433
1023,Q224,3,94,604,340,1309
1024,Q225,3,621,884,48,1381
1025,Q226,3,482,1116,1017,1575
1026,Q227,3,1122,19,535,1325
1027,Q228,3,11,879,1188,1376
1028,Q229,3,380,1180,33,1336
1029,Q230,3,1162,429,1098,1313
1030,Q231,3,1139,127,704,1283
1031,Q232,3,386,757,733,1399
1032,Q233,3,328,191,327,1455
1033,Q234,3,525,60,933,1587
1034,Q235,3,99,500,26,1448
1035,Q236,3,859,31,480,1429
1036,Q237,3,267,141,800,1564
1037,Q238,3,887,1008,878,1558
1038,Q239,3,547,990,434,1440
1039,Q240,3,638,407,312,1257
1040,Q241,3,711,517,779,1545
1041,Q242,3,795,1132,454,1473
1042,Q243,3,928,25,18,1274
1043,Q244,3,546,709,961,1387
1044,Q245,3,857,443,126,1247
1045,Q246,3,584,147,1020,1472
1046,Q247,3,320,849,1175,1519
1047,Q248,3,921,412,972,1411
1048,Q249,3,216,198,1144,1437
1049,Q250,3,524,121,433,1449
1050,Q251,3,658,735,724,1540
1051,Q252,3,1034,420,95,1511
1052,Q253,3,545,194,956,1474
1053,Q254,3,531,13,1041,1582
1054,Q255,3,445,707,1104,1386
1055,Q256,3,291,1170,28,1458
1056,Q257,3,522,367,722,1402
1057,Q258,3,243,34,495,1439
1058,Q259,3,481,949,204,1221
1059,Q260,3,213,764,185,1577
1060,Q261,3,1056,625,155,1422
1061,Q262,3,465,1168,349,1203
1062,Q263,3,486,932,35,1341
1063,Q264,3,400,225,51,1400
1064,Q265,3,557,1113,1010,1277
1065,Q266,3,926,302,293,1418
1066,Q267,3,910,491,355,1585
1067,Q268,3,439,1058,591,1409
1068,Q269,3,821,435,1038,1339
1069,Q270,3,657,825,635,1227
1070,Q271,3,143,987,944,1228
1071,Q272,3,394,620,287,1485
1072,Q273,3,442,462,917,1266
1073,Q274,3,537,776,458,1464
1074,Q275,3,651,464,585,1446
1075,Q276,3,1183,851,98,1513
1076,Q277,3,44,943,423,1373
1077,Q278,3,801,246,574,1403
1078,Q279,3,755,276,254,1469
1079,Q280,3,65,309,663,1494
1080,Q281,3,221,37,188,1201
1081,Q282,3,208,306,742,1502
1082,Q283,3,232,9,241,1254
1083,Q284,3,901,40,542,1486
1084,Q285,3,978,962,342,1529
1085,Q286,3,550,596,839,1372
1086,Q287,3,660,416,77,1478
1087,Q288,3,738,408,237,1364
1088,Q289,3,388,1105,210,1264
1089,Q290,3,1137,321,842,1520
1090,Q291,3,156,231,1094,1323
1091,Q292,3,169,1138,186,1466
1092,Q293,3,834,874,307,1555
1093,Q294,3,228,866,553,1456
1094,Q295,3,324,862,92,1401
1095,Q296,3,154,1051,374,1452
1096,Q297,3,85,390,836,1523
1097,Q298,3,303,785,1166,1504
1098,Q299,3,242,365,543,1435
1099,Q300,3,1093,359,796,1417
1100,Q301,3,1189,1062,1096,1258
1101,Q302,3,892,1141,1080,1547
1102,Q303,3,43,824,1048,1573
1103,Q304,3,710,549,1037,1348
1104,Q305,3,463,575,681,1563
1105,Q306,3,353,284,269,1590
1106,Q307,3,576,644,1149,1592
1107,Q308,3,1106,937,523,1457
1108,Q309,3,503,311,671,1356
1109,Q310,3,1068,22,96,1385
1110,Q311,3,91,1047,449,1322
1111,Q312,3,1060,828,172,1306
1112,Q313,3,1124,1157,132,1316
1113,Q314,3,1187,853,258,1594
1114,Q315,3,58,554,965,1416
1115,Q316,3,296,406,271,1360
1116,Q317,3,118,668,485,1270
1117,Q318,3,1000,452,1142,1354
1118,Q319,3,655,935,856,1210
1119,Q320,3,1161,467,403,1482
1120,Q321,3,140,270,300,1329
1121,Q322,3,942,861,773,1363
1122,Q323,3,164,419,1015,1442
1123,Q324,3,160,614,441,1476
1124,Q325,3,357,227,1125,1496
1125,Q326,3,54,719,1082,1269
1126,Q327,3,633,5,804,1501
1127,Q328,3,417,561,769,1526
1128,Q329,3,1077,793,837,1407
1129,Q330,3,607,244,1186,1230
1130,Q331,3,713,895,424,1459
1131,Q332,3,649,273,163,1541
1132,Q333,3,428,1083,47,1377
1133,Q334,3,885,260,1193,1331
1134,Q335,3,766,171,253,1524
1135,Q336,3,1021,817,986,1232
1136,Q337,3,1001,70,581,1484
1137,Q338,3,675,971,1061,1548
1138,Q339,3,907,418,41,1358
1139,Q340,3,268,413,936,1424
1140,Q341,3,430,920,179,1248
1141,Q342,3,239,665,560,1584
1142,Q343,3,50,317,1112,1202
1143,Q344,3,472,233,894,1479
1144,Q345,3,20,778,688,1280
1145,Q346,3,957,864,173,1419
1146,Q347,3,107,586,124,1397
1147,Q348,3,1114,139,1018,1205
1148,Q349,3,422,184,762,1390
1149,Q350,3,739,807,1143,1243
1150,Q351,3,168,66,605,1420
1151,Q352,3,103,656,116,1299
1152,Q353,3,1109,1053,275,1408
1153,Q354,3,1089,457,36,1251
1154,Q355,3,717,1027,1184,1467
1155,Q356,3,1194,617,494,1375
1156,Q357,3,881,379,571,1279
1157,Q358,3,364,669,1059,1216
1158,Q359,3,697,906,27,1581
1159,Q360,3,1102,195,1046,1463
1160,Q361,3,1055,1192,436,1477
1161,Q362,3,891,858,752,1226
1162,Q363,3,532,10,748,1505
1163,Q364,3,988,563,358,1245
1164,Q365,3,62,922,128,1542
1165,Q366,3,395,597,192,1304
1166,Q367,3,444,744,203,1218
1167,Q368,3,350,714,1063,1204
1168,Q369,3,799,285,1190,1365
1169,Q370,3,476,911,556,1222
1170,Q371,3,381,165,59,1554
1171,Q372,3,590,71,256,1285
1172,Q373,3,1158,335,1088,1596
1173,Q374,3,249,1121,993,1552
1174,Q375,3,499,653,792,1579
1175,Q376,3,1028,158,336,1398
1176,Q377,3,1169,502,42,1355
1177,Q378,3,641,493,953,1256
1178,Q379,3,30,202,520,1295
1179,Q380,3,589,826,706,1414
1180,Q381,3,338,689,104,1497
1181,Q382,3,559,1123,695,1537
1182,Q383,3,760,478,432,1393
1183,Q384,3,135,810,159,1291
1184,Q385,3,183,684,1069,1290
1185,Q386,3,144,292,521,1583
1186,Q387,3,313,806,55,1512
1187,Q388,3,808,934,989,1298
1188,Q389,3,396,846,811,1206
1189,Q390,3,196,694,914,1340
1190,Q391,3,716,162,6,1284
1191,Q392,3,450,106,496,1549
1192,Q393,3,343,654,1176,1334
1193,Q394,3,702,830,880,1282
1194,Q395,3,295,451,870,1249
1195,Q396,3,720,29,57,1569
1196,Q397,3,930,129,247,1301
1197,Q398,3,975,718,261,1328
1198,Q399,3,484,634,360,1235
1199,Q400,3,382,222,415,1539
1200,Q1,4,438,1032,181,1540
1201,Q2,4,1174,912,1151,1501
1202,Q3,4,768,863,712,1397
1203,Q4,4,750,1066,860,1264
1204,Q5,4,1118,823,17,1539
1205,Q6,4,624,479,541,1376
1206,Q7,4,1033,667,219,1516
1207,Q8,4,262,414,997,1567
1208,Q9,4,915,818,569,1509
1209,Q10,4,1024,1006,749,1215
1210,Q11,4,741,301,758,1482
1211,Q12,4,152,616,1179,1368
1212,Q13,4,636,1173,12,1588
1213,Q14,4,1198,1044,916,1373
1214,Q15,4,555,564,4,1447
1215,Q16,4,217,994,685,1318
1216,Q17,4,573,461,378,1448
1217,Q18,4,721,847,64,1587
1218,Q19,4,1065,509,286,1322
1219,Q20,4,1196,110,923,1367
1220,Q21,4,629,794,1045,1411
1221,Q22,4,1133,1029,235,1435
1222,Q23,4,594,190,265,1278
1223,Q24,4,483,146,63,1437
1224,Q25,4,1152,572,224,1434
1225,Q26,4,886,924,954,1244
1226,Q27,4,538,294,587,1577
1227,Q28,4,251,875,666,1558
1228,Q29,4,447,903,725,1303
1229,Q30,4,883,248,345,1356
1230,Q31,4,421,453,867,1405
1231,Q32,4,281,391,639,1445
1232,Q33,4,52,23,855,1446
1233,Q34,4,650,1171,1072,1417
1234,Q35,4,693,117,540,1280
1235,Q36,4,802,699,696,1265
1236,Q37,4,618,250,948,1599
1237,Q38,4,534,108,703,1216
1238,Q39,4,761,913,90,1596
1239,Q40,4,626,899,786,1504
1240,Q41,4,148,570,288,1560
1241,Q42,4,602,1002,1012,1341
1242,Q43,4,1135,490,1084,1229
1243,Q44,4,623,973,601,1491
1244,Q45,4,1036,277,647,1325
1245,Q46,4,632,45,314,1371
1246,Q47,4,645,1100,305,1285
1247,Q48,4,648,548,1134,1481
1248,Q49,4,782,377,552,1410
1249,Q50,4,122,1155,700,1441
1250,Q51,4,304,582,967,1562
1251,Q52,4,67,1011,991,1520
1252,Q53,4,676,315,1167,1573
1253,Q54,4,507,819,835,1294
1254,Q55,4,87,1117,497,1350
1255,Q56,4,780,178,206,1583
1256,Q57,4,151,1119,841,1370
1257,Q58,4,81,368,322,1519
1258,Q59,4,833,410,872,1564
1259,Q60,4,215,1131,506,1355
1260,Q61,4,661,1181,409,1550
1261,Q62,4,366,1007,715,1253
1262,Q63,4,790,816,952,1593
1263,Q64,4,1160,174,567,1476
1264,Q65,4,373,459,411,1241
1265,Q66,4,705,1156,562,1230
1266,Q67,4,1099,701,76,1487
1267,Q68,4,723,708,404,1236
1268,Q69,4,1085,595,1150,1338
1269,Q70,4,950,583,105,1493
1270,Q71,4,470,298,580,1273
1271,Q72,4,812,501,1086,1252
1272,Q73,4,431,530,754,1544
1273,Q74,4,1182,896,893,1301
1274,Q75,4,539,1040,619,1452
1275,Q76,4,1070,385,902,1513
1276,Q77,4,1087,519,1064,1570
1277,Q78,4,765,630,600,1591
1278,Q79,4,1191,346,599,1508
1279,Q80,4,82,1095,678,1444
1280,Q81,4,759,865,686,1231
1281,Q82,4,1172,32,354,1211
1282,Q83,4,393,384,831,1256
1283,Q84,4,1039,1101,1054,1329
1284,Q85,4,980,664,272,1237
1285,Q86,4,182,526,505,1514
1286,Q87,4,102,673,24,1200
1287,Q88,4,612,1195,513,1365
1288,Q89,4,631,370,290,1547
1289,Q90,4,771,568,448,1286
1290,Q91,4,214,460,333,1533
1291,Q92,4,682,234,61,1351
1292,Q93,4,137,455,1145,1348
1293,Q94,4,2,14,329,1422
1294,Q95,4,905,969,15,1461
1295,Q96,4,199,205,1005,1523
1296,Q97,4,1067,1009,1073,1226
1297,Q98,4,805,383,125,1409
1298,Q99,4,840,1052,946,1542
1299,Q100,4,84,565,974,1480
1300,Q101,4,83,533,1154,1210
1301,Q102,4,279,1164,770,1428
1302,Q103,4,737,687,1110,1281
1303,Q104,4,1159,827,49,1464
1304,Q105,4,929,815,337,1339
1305,Q106,4,138,983,659,1206
1306,Q107,4,876,73,492,1440
1307,Q108,4,440,1022,316,1363
1308,Q109,4,1025,131,536,1498
1309,Q110,4,516,369,136,1454
1310,Q111,4,375,361,347,1331
1311,Q112,4,1049,133,68,1518
1312,Q113,4,348,280,488,1575
1313,Q114,4,150,843,356,1391
1314,Q115,4,939,963,797,1522
1315,Q116,4,1014,245,627,1408
1316,Q117,4,471,352,201,1419
1317,Q118,4,389,642,976,1279
1318,Q119,4,692,402,871,1219
1319,Q120,4,529,941,578,1295
1320,Q121,4,966,781,518,1400
1321,Q122,4,772,1016,78,1242
1322,Q123,4,897,323,814,1282
1323,Q124,4,613,100,938,1276
1324,Q125,4,1111,690,829,1307
1325,Q126,4,606,142,888,1407
1326,Q127,4,177,259,399,1483
1327,Q128,4,767,577,608,1517
1328,Q129,4,157,1103,504,1262
1329,Q130,4,297,145,931,1424
1330,Q131,4,86,427,229,1557
1331,Q132,4,119,332,1177,1290
1332,Q133,4,610,643,958,1223
1333,Q134,4,609,803,1115,1472
1334,Q135,4,1146,473,341,1240
1335,Q136,4,308,1178,1004,1553
1336,Q137,4,732,691,746,1292
1337,Q138,4,149,72,848,1263
1338,Q139,4,1128,777,728,1225
1339,Q140,4,611,838,331,1589
1340,Q141,4,278,46,1026,1418
1341,Q142,4,820,264,223,1377
1342,Q143,4,784,230,940,1512
1343,Q144,4,56,193,951,1358
1344,Q145,4,960,511,1076,1438
1345,Q146,4,1071,527,727,1537
1346,Q147,4,211,1050,579,1543
1347,Q148,4,1013,167,38,1470
1348,Q149,4,726,789,622,1254
1349,Q150,4,283,734,970,1201
1350,Q151,4,898,1165,588,1384
1351,Q152,4,1153,93,558,1413
1352,Q153,4,401,528,325,1548
1353,Q154,4,900,53,477,1465
1354,Q155,4,330,197,736,1492
1355,Q156,4,763,787,968,1366
1356,Q157,4,832,791,889,1536
1357,Q158,4,134,123,166,1298
1358,Q159,4,257,918,798,1415
1359,Q160,4,456,266,466,1321
1360,Q161,4,683,310,512,1443
1361,Q162,4,628,1081,1127,1354
1362,Q163,4,80,868,996,1389
1363,Q164,4,1023,662,7,1283
1364,Q165,4,176,813,289,1469
1365,Q166,4,1057,397,877,1243
1366,Q167,4,112,1140,514,1378
1367,Q168,4,919,0,927,1383
1368,Q169,4,1107,114,908,1534
1369,Q170,4,1075,372,1031,1275
1370,Q171,4,999,964,16,1463
1371,Q172,4,854,652,170,1467
1372,Q173,4,1019,446,344,1459
1373,Q174,4,731,1030,392,1362
1374,Q175,4,743,515,111,1421
1375,Q176,4,844,977,318,1398
1376,Q177,4,468,592,544,1552
1377,Q178,4,959,822,362,1585
1378,Q179,4,1199,981,319,1502
1379,Q180,4,255,153,252,1277
1380,Q181,4,363,753,218,1462
1381,Q182,4,97,282,925,1300
1382,Q183,4,425,680,161,1535
1383,Q184,4,1163,1148,405,1524
1384,Q185,4,115,1079,101,1477
1385,Q186,4,955,1136,75,1402
1386,Q187,4,992,852,551,1274
1387,Q188,4,774,220,904,1592
1388,Q189,4,130,788,1120,1309
1389,Q190,4,469,474,475,1382
1390,Q191,4,426,371,79,1484
1391,Q192,4,640,487,339,1436
1392,Q193,4,1129,1130,8,1335
1393,Q194,4,1092,674,263,1581
1394,Q195,4,698,209,1003,1246
1395,Q196,4,69,745,189,1488
1396,Q197,4,677,756,508,1302
1397,Q198,4,351,236,207,1320
1398,Q199,4,212,890,947,1442
1399,Q200,4,979,845,598,1559
1400,Q201,4,249,416,907,1221
1401,Q202,4,1190,1056,870,1315
1402,Q203,4,1088,1074,971,1392
1403,Q204,4,144,1123,1106,1449
1404,Q205,4,1048,962,1169,1530
1405,Q206,4,287,313,428,1312
1406,Q207,4,107,874,192,1475
1407,Q208,4,364,733,961,1269
1408,Q209,4,792,563,738,1296
1409,Q210,4,66,274,956,1232
1410,Q211,4,681,684,574,1495
1411,Q212,4,226,1035,920,1594
1412,Q213,4,128,291,357,1306
1413,Q214,4,576,695,382,1319
1414,Q215,4,485,607,880,1485
1415,Q216,4,321,400,143,1208
1416,Q217,4,585,247,824,1342
1417,Q218,4,748,406,719,1490
1418,Q219,4,1175,21,139,1217
1419,Q220,4,620,365,30,1387
1420,Q221,4,984,434,423,1486
1421,Q222,4,327,1046,862,1497
1422,Q223,4,596,557,729,1299
1423,Q224,4,191,615,96,1364
1424,Q225,4,307,1187,1098,1291
1425,Q226,4,1055,742,312,1565
1426,Q227,4,44,398,5,1414
1427,Q228,4,658,1063,186,1404
1428,Q229,4,1105,635,390,1545
1429,Q230,4,28,268,420,1561
1430,Q231,4,31,200,1142,1357
1431,Q232,4,545,837,355,1316
1432,Q233,4,203,810,360,1457
1433,Q234,4,740,387,48,1257
1434,Q235,4,58,449,158,1353
1435,Q236,4,560,603,13,1450
1436,Q237,4,412,921,1124,1334
1437,Q238,4,933,1197,376,1432
1438,Q239,4,839,1166,524,1393
1439,Q240,4,1027,10,885,1521
1440,Q241,4,432,121,498,1579
1441,Q242,4,926,1078,709,1385
1442,Q243,4,452,1162,1180,1224
1443,Q244,4,429,285,380,1227
1444,Q245,4,233,489,418,1496
1445,Q246,4,972,408,6,1287
1446,Q247,4,550,41,306,1515
1447,Q248,4,241,581,856,1259
1448,Q249,4,625,894,751,1394
1449,Q250,4,457,1114,589,1468
1450,Q251,4,478,1069,221,1451
1451,Q252,4,164,379,922,1310
1452,Q253,4,47,292,778,1352
1453,Q254,4,808,436,175,1429
1454,Q255,4,458,830,520,1439
1455,Q256,4,605,296,94,1489
1456,Q257,4,675,374,140,1406
1457,Q258,4,486,975,1037,1597
1458,Q259,4,403,542,1121,1511
1459,Q260,4,1112,340,809,1456
1460,Q261,4,267,942,424,1326
1461,Q262,4,1192,222,196,1343
1462,Q263,4,932,500,697,1427
1463,Q264,4,171,162,707,1503
1464,Q265,4,1089,1053,517,1431
1465,Q266,4,202,1090,481,1228
1466,Q267,4,597,433,359,1510
1467,Q268,4,884,419,1193,1525
1468,Q269,4,1097,591,982,1556
1469,Q270,4,1170,1060,1015,1380
1470,Q271,4,99,644,502,1494
1471,Q272,4,3,556,451,1426
1472,Q273,4,275,879,89,1333
1473,Q274,4,689,559,655,1213
1474,Q275,4,328,98,864,1209
1475,Q276,4,227,464,1038,1598
1476,Q277,4,842,204,216,1360
1477,Q278,4,1161,807,801,1311
1478,Q279,4,593,892,857,1531
1479,Q280,4,239,641,1144,1590
1480,Q281,4,462,1147,1158,1395
1481,Q282,4,688,1108,260,1499
1482,Q283,4,776,476,156,1505
1483,Q284,4,243,299,713,1314
1484,Q285,4,656,1091,120,1327
1485,Q286,4,796,1109,1102,1430
1486,Q287,4,228,935,859,1218
1487,Q288,4,711,472,1126,1571
1488,Q289,4,917,155,799,1323
1489,Q290,4,537,1122,887,1386
1490,Q291,4,1051,663,957,1473
1491,Q292,4,634,549,704,1572
1492,Q293,4,246,553,547,1249
1493,Q294,4,817,804,324,1344
1494,Q295,4,394,584,1041,1471
1495,Q296,4,937,129,36,1478
1496,Q297,4,873,909,1138,1399
1497,Q298,4,694,160,445,1582
1498,Q299,4,1104,499,237,1528
1499,Q300,4,253,764,755,1347
1500,Q301,4,535,1143,27,1317
1501,Q302,4,231,25,441,1375
1502,Q303,4,491,396,109,1304
1503,Q304,4,571,302,95,1336
1504,Q305,4,706,194,269,1212
1505,Q306,4,1017,668,187,1479
1506,Q307,4,1058,522,415,1222
1507,Q308,4,65,503,1096,1538
1508,Q309,4,521,185,1083,1328
1509,Q310,4,103,413,532,1466
1510,Q311,4,735,74,39,1359
1511,Q312,4,168,1021,878,1313
1512,Q313,4,1047,184,861,1207
1513,Q314,4,1008,546,895,1239
1514,Q315,4,430,649,273,1506
1515,Q316,4,998,660,293,1324
1516,Q317,4,834,240,930,1260
1517,Q318,4,88,482,70,1555
1518,Q319,4,665,141,320,1396
1519,Q320,4,554,646,113,1580
1520,Q321,4,132,744,19,1420
1521,Q322,4,395,762,670,1345
1522,Q323,4,20,353,1062,1554
1523,Q324,4,33,225,11,1238
1524,Q325,4,258,92,106,1202
1525,Q326,4,775,866,169,1288
1526,Q327,4,450,800,271,1460
1527,Q328,4,978,18,654,1204
1528,Q329,4,621,127,633,1416
1529,Q330,4,901,1185,566,1390
1530,Q331,4,1010,386,1188,1270
1531,Q332,4,443,367,454,1308
1532,Q333,4,752,467,1082,1346
1533,Q334,4,242,35,531,1549
1534,Q335,4,586,949,911,1258
1535,Q336,4,828,276,34,1267
1536,Q337,4,303,244,172,1578
1537,Q338,4,173,238,388,1526
1538,Q339,4,407,1189,722,1293
1539,Q340,4,990,882,195,1546
1540,Q341,4,714,338,135,1349
1541,Q342,4,671,295,118,1527
1542,Q343,4,1184,59,1149,1284
1543,Q344,4,1157,311,1183,1245
1544,Q345,4,154,1034,614,1214
1545,Q346,4,165,261,806,1551
1546,Q347,4,1094,232,42,1507
1547,Q348,4,811,679,317,1412
1548,Q349,4,936,851,853,1340
1549,Q350,4,43,342,934,1595
1550,Q351,4,254,1113,1125,1261
1551,Q352,4,1080,444,910,1455
1552,Q353,4,343,638,465,1458
1553,Q354,4,891,159,1077,1289
1554,Q355,4,783,1116,651,1205
1555,Q356,4,1059,480,51,1220
1556,Q357,4,50,766,769,1369
1557,Q358,4,91,1001,985,1272
1558,Q359,4,1042,179,825,1541
1559,Q360,4,442,525,590,1271
1560,Q361,4,561,77,26,1532
1561,Q362,4,1068,995,1139,1563
