text,label,translated
Isn't it past your bedtime already ?,9,벌써 잠자리에 들지 않았나요?
It sounds good . I'll try it .,9,좋아요. 먹어볼게요.
did you get the position you wanted ?,9,당신이 원하는 자리를 얻었나요?
That's good . Maybe you'll get promoted .,9,잘됐네요. 아마 승진하실 거예요.
Of course even people who don't know anything about golf know his name .,9,물론 골프에 대해 아무것도 모르는 사람들도 그의 이름을 알고 있다.
What kinds of currency do you change ?,9,어떤 종류의 화폐를 환전합니까?
"Well , it's made up of four large islands and many smaller islands located off the coast of the Asian main lands . France isn't an island , is it ?",9,"글쎄, 그것은 아시아의 주요 지역의 해안에 위치한 네 개의 큰 섬들과 많은 작은 섬들로 구성되어 있어. 프랑스는 섬이 아니야, 그렇지?"
Not really . We need to dismantle the conveyor belt and replace the rollers .,9,사실 그렇지 않아요. 우리는 컨베이어 벨트를 해체하고 롤러를 교체해야 합니다.
At what time was that appointment ?,9,그 약속은 언제였습니까?
yeah . It seems like we don't speak the same language as far as movies are concerned .,9,응. 영화에 관한 한 우리는 같은 언어를 사용하지 않는 것 같아.
Sure . Here you are .,9,"네, 여기있습니다."
I didn ’ t just find out about one job . There were several ones that looked good .,9,나는 단지 하나의 직업에 대해 알게 된 것이 아니다. 좋아 보이는 것들이 몇 개 있었다.
"Miss , which is the movie channel ? I can't find it .",9,"아가씨, 영화 채널이 어디죠? 못 찾겠어요."
Do you take traveler's checks ?,9,여행자 수표를 받습니까?
How do you like your steak ?,9,스테이크를 얼마나 익혀 드릴까요?
Does he have any other complaints ?,9,그는 다른 불만이 있나요?
"first , you need to wash the vegetables and then chop them into little pieces .",9,"먼저, 당신은 야채들을 씻어야 하고 그리고 나서 그것들을 잘게 썰어야 합니다."
"Yes , I ' Ve finished .",9,"네, 다 됐습니다."
That's really cheap . What are the fees included ?,9,그거 정말 싸군요. 수수료가 포함되어 있나요?
I'm going to the store downtown this afternoon to try on my wedding dresses .,9,나는 오늘 오후에 웨딩드레스를 입어보기 위해 시내에 있는 가게에 갈 것이다.
I need to get some beef .,9,소고기를 좀 사야겠어요.
"Well , at least half a year . Do I have to do my own grocery shopping ?",9,"음, 적어도 반년은 있어야 해. 내가 직접 장을 봐야 해?"
"Oh , wow ! It's really him ! Who is that woman he's with ?",9,"오, 와우! 정말 그 사람이야! 그와 함께 있는 저 여자는 누구야?"
Thank you so much for coming tonight . Everybody really enjoyed your performance .,9,오늘 밤 와 주셔서 정말 감사합니다. 모두들 당신의 공연을 정말 즐겼습니다.
You ’ re going to take courses ?,9,수업을 들을 거예요?
"This is Mr Brown speaking . I'd like to speak to Mr . Thomas , please .",9,브라운씨입니다. 토마스씨와 통화하고 싶은데요.
"So , are you going to quit driving to work then ?",9,"그럼, 당신은 그럼 회사까지 운전하는 것을 그만둘 건가요?"
"Yes , he's too old to believe in that type of things . And I'd rather tell him before the kids at school do .",9,"네, 그는 그런 종류의 것들을 믿기에는 너무 늙었어요. 아이들이 학교에 가기 전에 그에게 말하는 게 낫겠어요."
"Of course , you have . You must try harder this time .",9,물론이죠. 이번에는 더 노력해야 해요.
"Yes , there's one other point I wish to clear up .",9,"네, 한 가지 더 분명히 하고 싶은 점이 있습니다."
"Well , it looks very nice .",9,"음, 그것은 매우 멋져 보여요."
Dancing figures are quite popular . Two of the boxes have them .,9,댄스 피규어는 꽤 인기가 있다. 그 상자들 중 두 개가 그것들을 가지고 있다.
"yeah . Even though the customs were brilliant , I didn't think it was as good as the first two . What did you think ?",9,"응. 풍습은 훌륭했지만, 처음 두 가지만큼은 아니라고 생각했어. 당신은 어떻게 생각했니?"
Did he do something wrong ?,9,그가 무슨 잘못을 했나요?
"Yes , please . I'd like a gin and tonic .",9,네. 진토닉 한 잔 주세요.
"Excuse me , young man ?",9,"실례합니다, 젊은이?"
How long is the bus ride ?,9,버스로 얼마나 걸립니까?
What exactly seems to be the matter ?,9,정확히 무슨 문제가 있는 것 같습니까?
Are they breakable ?,9,그것들은 깨질 수 있나요?
Are the batteries in it made by your people ?,9,그 안에 있는 배터리들은 당신의 사람들에 의해 만들어졌나요?
"Hum , me too . This winter holiday was especially long . What have you done ?",9,"음, 나도 그래. 이번 겨울방학은 특히 길었다. 무슨 짓을 한 거야?"
So your country is fairly rich .,9,그래서 당신의 나라는 꽤 부유합니다.
"Have you been served , sir ?",9,식사는 하셨습니까?
It's about time .,9,그럴 시기가 됐지요.
OK . Is it in the box ? May I see it ?,9,네. 상자 안에 있나요? 제가 봐도 될까요?
"Yes , what's it ?",9,"네, 뭔데요?"
What does it do ?,9,그것은 무엇을 하나요?
"Oh , you are so nice . What a lovely scarf .",9,"오, 너 정말 착하구나. 정말 사랑스러운 스카프군요."
"Oh , like a gentleman . Two tickets for two people .",9,"오, 신사답게. 두 사람 몫의 표 두 장."
I'll share it with one of my friends . What ’ s in a one-bedroom apartment ?,9,내 친구 중 한 명과 공유할게요. 침실 하나짜리 아파트에 뭐가 있어요?
"40 hours a week , Monday to Friday , 9 AM to 5 PM with one hour lunch break every day ..",9,"월요일부터 금요일까지 일주일에 40시간, 매일 오전 9시부터 오후 5시까지 1시간씩 점심시간을 갖는다.."
Look ! The girl is so beautiful and she is smiling at me . She is lovely .,9,봐! 그 소녀는 너무 아름답고 나를 보고 웃고 있어. 그녀는 사랑스럽다.
What number ?,9,몇 번이죠?
"I ’ m sorry , sir . We can ’ t accept reservations for next Friday due to over booking . May I suggest another hotel , sir ?",9,"죄송합니다, 선생님. 다음 주 금요일은 예약이 초과되어 예약을 받을 수 없습니다. 다른 호텔을 추천해도 될까요?"
That's right . But don't worry ; it's a very simple procedure .,9,맞아요. 하지만 걱정하지 마세요. 아주 간단한 절차입니다.
How many people does your company employ ?,9,당신 회사는 몇 명을 고용하고 있습니까?
"I think if I ’ m going to find a job , I ’ ll look over the job board .",9,"만약 내가 일자리를 구하게 된다면, 나는 그 일자리 게시판을 훑어볼 것이다."
"Let me have a look . It's mine . I have been looking for it , but just cannot find it . It's present from my father .",9,제가 한번 볼게요. 내꺼야. 계속 찾고 있는데 찾을 수가 없어요. 아버지가 주신 선물이에요.
Asian cultures value learning very much . I know that .,9,아시아 문화는 배우는 것을 매우 중요시한다. 나는 그것을 안다.
"OK ! Hurry , then ! Here's my cup . I can't wait for step four !",9,알았어! 그럼 빨리! 내 컵 여기 있어. 4단계가 너무 기다려져!
He is very interesting and challenging . Is that what you are looking for ?,9,그는 매우 흥미롭고 도전적입니다. 그것이 당신이 찾고 있는 것입니까?
OK . I know . Thank you .,9,알았어요. 알아요. 감사해요.
How long do you plan to stay here ?,9,당신은 여기에 얼마나 머무를 계획입니까?
"Yes , I have been here since 1976 .",9,"네, 저는 1976년부터 여기에 있었어요."
They only cost me about forty dollars .,9,그것들은 나에게 40달러 정도밖에 들지 않았다.
You had better get a grab instead of getting upset about little things .,9,사소한 일로 화를 내지 말고 기회를 잡는 게 좋을 거야.
"The apples in my room were delicious . Bring me a few more , please .",9,내 방에 있는 사과들은 맛있었다. 몇개만 더 가져다주세요.
What time is it by your watch ?,9,당신 시계는 몇 시입니까?
"Yes , I usually guided foreign tourists around Beijing when I was in University .",9,"네, 대학교 다닐 때 주로 외국인 관광객들을 안내했어요."
"for our errands , and maybe a little extra for something from a vendor on the street .",9,"우리의 심부름을 위해, 그리고 아마도 거리의 노점상으로부터 무언가를 위해 약간의 여분을 위해."
"Then , why didn't you try to prevent it in the beginning ?",9,"그렇다면, 왜 처음에는 그것을 막으려고 노력하지 않았나요?"
"I believe you have charged me twice for the same thing . Look , the figure of 6.5 dollar appears here , then again here .",9,"당신은 같은 일로 나에게 두 번이나 청구한 것 같습니다. 보세요, 6.5달러라는 숫자가 여기에 나타났다가 다시 여기에 나타납니다."
I've been away in Paris for the last two month.Glad to see you again.How are you doing ?,9,나는 지난 두 달 동안 파리에 없었다.다시 만나서 반가워요.어떻게 지내세요?
I don't know what to make .,9,뭘 만들어야 할지 모르겠어요.
"Wen ! That's only a stereotype . Like all Asians are supposed to be math geniuses . I'm not a great dancer , and you said you failed calculus .",9,웬! 그건 고정관념일 뿐이야. 모든 아시아인들이 수학 천재라고 생각하는 것처럼. 난 춤을 잘 못 추는데 미적분학에 실패했다고 했잖아요.
Do you know who did ?,9,누가 그랬는지 아세요?
"Well , that ’ s true , but you ’ d probably only watch cartoons and action movies .",9,"글쎄, 그건 사실이지만, 여러분은 아마도 만화와 액션 영화만 볼 거예요."
"It was fun , I tell you .",9,정말 재미있었어요.
"Yes , sir . What price range do you have in mind ?",9,"네, 알겠습니다. 어느 정도의 가격을 생각하고 계십니까?"
"Yes , it's fine . However , I personally think the fairways between the greens are a bit too long , especially for such a hot climate . Don't they have carts ?",9,"네, 괜찮아요. 하지만, 나는 개인적으로 그린 사이의 페어웨이가 좀 너무 길다고 생각한다, 특히 그렇게 더운 기후에는. 그들은 카트를 가지고 있지 않나요?"
Can I pay by check ?,9,수표로 지불해도 될까요?
"No , that's just because I don't have enough money to buy new cloths all the time !",9,"아니, 그건 내가 항상 새 옷을 살 충분한 돈이 없기 때문이야!"
What ’ s her name ?,9,이름이 뭐죠?
You must have realized somebody was here .,9,누군가가 여기 있다는 걸 깨달았을 거야.
I am sorry.sir . Someone will there in a moment .,9,죄송합니다. 선생님. 잠시 후에 누가 올 겁니다.
I was robbed this morning .,9,오늘 아침에 강도를 당했어요.
The Palace Hotel .,9,팰리스 호텔.
What sports do they play there ?,9,그들은 그곳에서 어떤 스포츠를 하나요?
You sound like you're afraid .,9,당신은 두려워하는 것처럼 말하네요.
"A new car . And I've got a small family , two children , and I haven't got a lot of money and ...",9,새 차요. 그리고 저는 작은 가족과 두 명의 아이들이 있습니다. 그리고 저는 많은 돈을 가지고 있지 않습니다. 그리고...
"No , I did that a long time ago . It's about telling my son the truth about Santa Claus .",9,"아니요, 오래 전에 그랬어요. 내 아들에게 산타클로스에 대한 진실을 말하는 거야."
I wish you had been my history teacher ! I might have got better marks !,9,네가 나의 역사 선생님이었으면 좋았을텐데! 나는 더 좋은 점수를 받았을지도 몰라!
I wear size 36 . This pair looks nice . Can I try them on ?,9,나는 36사이즈를 입는다. 이 한 켤레 좋아 보이네요. 입어봐도 될까요?
Yes . It will be fun . Driving back down the coast . My girlfriend will like it .,9,응. 재미있을 거야. 다시 해안으로 운전해서 내려가. 내 여자친구가 좋아할 거야.
I've always liked green apples .,9,저는 항상 초록색 사과를 좋아했어요.
We assure you that shipment will be made no later than the first half of October .,9,우리는 늦어도 10월 상반기까지는 선적이 이루어질 것을 보장합니다.
How about the mileage ?,9,주행거리는 어떻게 되나요?
That ’ s great . You ’ re a lifesaver .,9,잘됐네요. 넌 생명의 은인이야.
Can you tell me the way to library ?,9,도서관으로 가는 길을 알려주시겠어요?
Do you have any experience in this field ?,9,당신은 이 분야에 경험이 있습니까?
"Yes , it wasn't too hard to get . All I had to do was fill out the paperwork and pay the application fee .",9,"네, 어렵지 않게 구할 수 있었어요. 서류 작성하고 지원금만 내면 됐어요."
"You can keep the apartment if you stay caught up on your rent . Otherwise , I need to find someone who can make the payments .",9,"만약 네가 집세를 내지 않는다면, 너는 그 아파트를 유지할 수 있을 것이다. 그렇지 않으면, 나는 지불할 수 있는 사람을 찾아야 한다."
The individual landlord's numbers are next to each entry . You can call them with any questions you may have .,9,개별 집주인의 번호는 각 항목 옆에 있습니다. 당신은 당신이 질문할 수 있는 어떤 것이든 그들에게 전화할 수 있다.
Not unless you lose about 100 pounds ...,9,100파운드를 빼지 않는 한...
"I know what you mean , it leaves a lot to be desired .",9,"무슨 말인지 알겠어요, 아쉬운 점이 많아요."
"I think the guarantee's just run out . Let me check . Oh , it's OK . We took out an extended warranty , it runs until next March .",9,"보증 기간이 얼마 남지 않은 것 같아요. 확인해 볼게요. 아, 괜찮아요. 저희가 보증 기간을 연장해서 내년 3월까지 해요."
I just can't understand why you want to stay at home . It is such a wonderful day today .,9,나는 네가 왜 집에 있으려고 하는지 이해할 수가 없어. 오늘은 정말 멋진 날이에요.
Would you like me to fill out the form ?,9,제가 그 양식을 작성해 드릴까요?
Could be better .,9,더 나을 수도 있다.
"Can I see your license , please ?",9,면허증 좀 보여 주시겠어요?
"Good idea . Have you written down tea , eggs and potatoes ?",9,"좋은 생각이야. 차, 계란, 감자를 적어봤어?"
Really ? Who made that rule up ?,9,정말? 누가 그런 규칙을 만들었나요?
You have already missed one other assignment ; when can I expect the make-ups ?,9,당신은 이미 다른 과제를 하나 더 놓쳤습니다. 언제쯤 보충할 수 있을까요?
"Yes , I think so .",9,"네, 저는 그렇게 생각합니다."
"No , Nancy , today I'm here to make a withdrawal . I made a formal request 7 days ago .",9,"아니요, 낸시. 오늘 인출하러 왔어요. 7일 전에 정식으로 요청했어요."
That sounds great . I'll take them .,9,좋아요. 제가 살게요.
"Hmm , 250NT is ... 8 dollars ? ! ! And you can't even eat them ? You're crazy !",9,"음, 250NT는... 8달러?! 그리고 너는 그것들을 먹지도 못하니? 당신은 미쳤구나!"
Get better .,9,나아지다.
Can we start tomorrow though ?,9,그래도 내일부터 시작해도 될까요?
No . Not now . I think I'll try to keep this one .,9,"아니, 지금은 안돼. 나는 이것을 유지하려고 노력할 것 같다."
Hold on . We will be successful right away .,9,잠시만요. 저희는 곧 성공할 거예요.
"Relax . I can hold my own . Now , point your skis toward the bottom of the hill . Easy does it !",9,"진정해. 내 손은 내가 잡을 수 있어. 자, 스키를 언덕 아래쪽으로 향하게 해. 천천히 해!"
I'm going to the hospital to see Susan Green .,9,수잔 그린을 보러 병원에 갈 거예요.
"yes , my father gave it to me for my birthday . Do you like it ?",9,"응, 아빠가 생일선물로 주셨어. 마음에 드세요?"
I have to move .,9,나는 움직여야 한다.
You're telling me ! There are thousands of people here .,9,정말이야! 여기 수천 명의 사람들이 있어.
that sounds fantastic ! What time is it playing ?,9,환상적이네요! 몇 시에 상영하나요?
"hey , the new SOHO . How's everything going ?",9,"안녕, 새로 온 소호야. 어떻게 지내?"
I see . What about the dress over there ? I would like to try it on .,9,그렇군요. 저기 드레스는 어떠세요? 입어보고 싶어요.
"I don't know what to have . If you don't mind , I'll just leave the choice to you .",9,뭘 먹어야 할지 모르겠어요. 괜찮으시다면 선택은 당신에게 맡기겠습니다.
"All right , thank you , see you .",9,"좋아요, 고마워요, 나중에 봐요."
"Jen , is there someone you're not telling me about ?",9,"젠, 나한테 말 안 하는 사람 있어?"
"Ok . Can I ask who is calling , please ?",9,알겠습니다. 누구신지 여쭤봐도 될까요?
Either something in the hotel business or something to do with travel .,9,호텔 사업에 종사하거나 여행과 관련된 어떤 것.
"Yes . By the way , you are having a great make-up today . I like the color of your lipstick . So adorable !",9,네. 그런데 오늘 화장이 정말 잘되시네요. 나는 너의 립스틱 색깔이 마음에 들어. 너무 귀여워!
"I feel run down , tired . I've been having headaches almost every day . And I'm not getting as much sleep as I usually do .",9,피곤하고 피곤해요. 거의 매일 두통이 있어요. 그리고 평소보다 잠을 많이 못 자요.
"Thank you , miss . Will dinner be served on the plane ?",9,감사합니다. 저녁식사는 비행기에서 제공되나요?
"What ’ s the weather looking like today , Kenny ?",9,"케니, 오늘 날씨가 어때 보여?"
I ’ d like to set a fixed time for this meeting before we finish today . Can you all take a look at your schedules ?,9,오늘 회의가 끝나기 전에 회의 시간을 정했으면 하는데요. 다들 스케줄 좀 봐주시겠어요?
I always catch this bus .,9,나는 항상 이 버스를 탄다.
come on ! Man up ! You'll never know until you try .,9,어서! 남자답게! 해보기 전에는 절대 모를 거야.
"Mr Wang , did you sign any bill in the last two hours in our hotel ?",9,"왕 선생님, 저희 호텔에서 지난 두 시간 동안 청구서에 서명하셨나요?"
How are you going all these days ?,9,요즘 어떻게 지내세요?
I want to go traveling .,9,나는 여행을 가고 싶다.
"Thank you very much . I will introduce your property to our clients . When they want to see your property , I will give you a call .",9,"감사합니다. 고객님께 당신의 재산을 소개해 드리겠습니다. 그들이 당신의 재산을 보고 싶어할 때, 제가 당신에게 전화하겠습니다."
No . I'd like to do that now .,9,"아뇨, 지금 그렇게 하고 싶어요."
"Sorry , we have two Smiths , Robert Smith and Jim Smith , which one would you like to speak to ?",9,"죄송합니다, 두 분의 스미스씨, 로버트 스미스씨와 짐 스미스씨가 있는데 어떤 분과 통화하시겠습니까?"
The ad says the rent would be 840 dollars per month . Is it true ?,9,"광고에 임대료가 한 달에 840달러라고 하던데, 사실인가요?"
It leaves at 9:30 a . m ..,9,오전 9시 30분에 출발합니다..
Thanks . Was there a mina bar in the room ?,9,감사합니다. 방에 미니바가 있었나요?
How you celebrate your Valentine ’ s Day with your wife ?,9,당신은 아내와 함께 발렌타인 데이를 어떻게 기념하나요?
Calm down !,9,진정하세요!
The meter reads 9.15 dollars .,9,미터기는 9.15달러입니다.
"I had a wonderful time . The rooms are not very big , but they are well furnished . The restaurant is excellent and reasonably priced . There ’ s a sauna and a Jacuzzi .",9,"즐거운 시간이었어요. 그 방들은 그리 크지는 않지만, 가구가 잘 갖춰져 있다. 그 식당은 훌륭하고 합리적인 가격이다. 사우나와 자쿠지가 있습니다."
Is there somewhere you wanted to go eat at ?,9,식사하러 가고 싶었던 곳이 있나요?
Okay . Sounds good . See you then .,9,좋아요. 좋아요. 그때 봐요.
One bottle of perfume and a watch .,9,향수 한 병과 시계.
"Basketball , football , table tennis . I will watch them on TV .",9,"농구, 축구, 탁구. 나는 그것들을 TV로 볼 것이다."
"Yes , please . That is very kind of you .",9,네. 정말 친절하시군요.
How much money do you want to transfer ?,9,당신은 얼마나 많은 돈을 송금하고 싶습니까?
